,loss,test_loss,acc,test_acc
114,0.9706689646278602,0.9767020239634214,0.9306153265383164,0.9245753114382786
115,0.9706733802666411,0.9774851650719482,0.9306908267270668,0.923518308795772
116,0.9706447842904335,0.9769258566812616,0.9309928274820687,0.9241223103057757
117,0.9699167521391514,0.9731893618613625,0.9315968289920725,0.9280483201208003
118,0.971744535193927,0.9759132944155431,0.9294828237070593,0.9257833144582861
119,0.9697986426560775,0.9733121469976821,0.9314458286145716,0.9280483201208003
120,0.9689989596749273,0.973313731127891,0.9323518308795772,0.9281993204983012
121,0.9699598104481536,0.9784669025220732,0.931370328425821,0.9224613061532654
122,0.9700428811824264,0.976743727778467,0.9315213288033221,0.9241223103057757
123,0.9689481691749775,0.9733281986436982,0.9323518308795772,0.9279728199320498
124,0.9693174760986641,0.9740872213230041,0.9318233295583239,0.9271423178557946
125,0.9684313734372457,0.9739891332416719,0.93280483201208,0.9269913174782937
126,0.9702552379905314,0.9732655959140851,0.9308418271045678,0.9282748206870517
127,0.9682125824949016,0.9758910015585341,0.9331823329558324,0.9254813137032842
128,0.9687445440154144,0.9733391741047734,0.93280483201208,0.9279728199320498
129,0.9673646656787338,0.9734670231883652,0.9339373348433371,0.9278218195545489
130,0.9677011167657548,0.9724784206940932,0.9336353340883352,0.928652321630804
131,0.9668500911498416,0.9723073740800222,0.9345413363533409,0.9290298225745565
132,0.967609412284289,0.9730454929496931,0.9339373348433371,0.9288033220083051
133,0.9682981661264447,0.9716855630206601,0.9330313325783315,0.930388825972065
134,0.9661290680152782,0.9727095156764063,0.935371838429596,0.9285013212533031
135,0.9678202547888825,0.9722747598293323,0.9336353340883352,0.9285768214420536
136,0.9663729126326703,0.9733750797124301,0.9346923367308418,0.9281238203095508
137,0.9662035398437205,0.9707866593259544,0.9351453378633446,0.9305398263495659
138,0.9652687017468439,0.9730219188807667,0.9362023405058513,0.9283503208758022
139,0.9665203157830353,0.9708313106914649,0.9347678369195923,0.930388825972065
140,0.9653867822914308,0.9705173291157985,0.9362778406946017,0.9307663269158173
141,0.9662667230707436,0.9719781308358418,0.9349188372970932,0.9291053227633069
142,0.968029909375785,0.9748480322856258,0.9334843337108343,0.9265383163457909
143,0.9700802266597748,0.9754174616601732,0.9312193280483201,0.9260098150245376
144,0.9680535070562132,0.9751639877252533,0.9331823329558324,0.9256323140807852
145,0.9675766506056854,0.9721289821293043,0.9337863344658361,0.9285013212533031
146,0.9664517370399069,0.9735261083801011,0.9344658361645904,0.9278973197432994
147,0.9652936219593177,0.9705575125804846,0.9362023405058513,0.9304643261608154
148,0.965850787030326,0.9720832048982814,0.9357493393733485,0.9288788221970555
149,0.9667363269029609,0.9711689710041175,0.9346923367308418,0.9304643261608154
150,0.9663044853486876,0.9719339957559742,0.9349943374858437,0.9288033220083051
151,0.9669981477917104,0.9708088750136648,0.9343148357870895,0.9305398263495659
